degree,essay_text_len,clevel,gen,sgroup,test_preparation
99,992,Intermediate Level,Male,ClassB,1
85,0,Beginner Level,Male,ClassB,1
77,776,Intermediate Level,Male,ClassB,0
88,886,Beginner Level,Male,ClassB,1
72,724,Beginner Level,Male,ClassB,0
88,0,Intermediate Level,Male,ClassB,1
59,596,Intermediate Level,Male,ClassB,0
84,0,Expert Level,Male,ClassB,1
87,874,Beginner Level,Male,ClassB,1
74,0,Intermediate Level,Male,ClassE,0
71,713,Intermediate Level,Male,ClassE,0
76,766,Beginner Level,Male,ClassE,0
79,0,Intermediate Level,Male,ClassE,0
70,704,Beginner Level,Male,ClassE,0
98,985,Beginner Level,Male,ClassE,1
80,805,Intermediate Level,Male,ClassE,0
80,804,Intermediate Level,Male,ClassE,0
86,0,Expert Level,Male,ClassE,1
84,844,Beginner Level,Male,ClassE,1
84,0,Intermediate Level,Male,ClassB,1
88,0,Intermediate Level,Male,ClassB,1
55,0,Beginner Level,Male,ClassB,0
59,0,Intermediate Level,Male,ClassB,0
82,823,Beginner Level,Male,ClassB,1
70,0,Beginner Level,Male,ClassB,0
75,754,Intermediate Level,Male,ClassB,0
79,794,Intermediate Level,Male,ClassB,0
71,713,Expert Level,Male,ClassB,0
47,477,Beginner Level,Male,ClassB,0
98,986,Intermediate Level,Female,ClassD,1
60,0,Intermediate Level,Female,ClassD,0
86,863,Beginner Level,Female,ClassD,1
83,0,Intermediate Level,Female,ClassD,1
50,506,Beginner Level,Female,ClassD,0
60,0,Beginner Level,Female,ClassD,0
86,864,Intermediate Level,Female,ClassD,1
51,513,Intermediate Level,Female,ClassD,0
78,0,Expert Level,Female,ClassD,0
97,976,Beginner Level,Female,ClassD,1
72,722,Intermediate Level,Female,ClassB,0
72,725,Intermediate Level,Female,ClassB,0
51,513,Beginner Level,Female,ClassB,0
70,703,Intermediate Level,Female,ClassB,0
49,0,Beginner Level,Female,ClassB,0
42,422,Beginner Level,Female,ClassB,0
88,0,Intermediate Level,Female,ClassB,1
83,0,Intermediate Level,Female,ClassB,1
49,497,Expert Level,Female,ClassB,0
72,724,Beginner Level,Female,ClassB,0
67,675,Intermediate Level,Male,ClassA,0
67,672,Intermediate Level,Male,ClassA,0
67,0,Beginner Level,Male,ClassA,0
40,406,Intermediate Level,Male,ClassA,0
44,0,Beginner Level,Male,ClassA,0
68,684,Beginner Level,Male,ClassA,0
54,0,Intermediate Level,Male,ClassA,0
61,614,Intermediate Level,Male,ClassA,0
64,0,Expert Level,Male,ClassA,0
58,0,Beginner Level,Male,ClassA,0
69,695,Intermediate Level,Male,ClassC,0
87,875,Intermediate Level,Male,ClassC,1
73,737,Beginner Level,Male,ClassC,0
85,0,Intermediate Level,Male,ClassC,1
66,664,Beginner Level,Male,ClassC,0
88,884,Beginner Level,Male,ClassC,1
63,633,Intermediate Level,Male,ClassC,0
73,0,Intermediate Level,Male,ClassC,0
85,852,Expert Level,Male,ClassC,1
74,745,Beginner Level,Male,ClassC,0
42,0,Intermediate Level,Female,ClassA,0
81,0,Intermediate Level,Female,ClassA,1
89,893,Beginner Level,Female,ClassA,1
44,0,Intermediate Level,Female,ClassA,0
45,456,Beginner Level,Female,ClassA,0
57,0,Beginner Level,Female,ClassA,0
42,426,Intermediate Level,Female,ClassA,0
67,0,Intermediate Level,Female,ClassA,0
85,855,Expert Level,Female,ClassA,1
89,894,Beginner Level,Female,ClassA,1
79,793,Intermediate Level,Male,ClassD,0
69,692,Intermediate Level,Male,ClassD,0
55,554,Beginner Level,Male,ClassD,0
76,765,Intermediate Level,Male,ClassD,0
87,873,Beginner Level,Male,ClassD,1
84,843,Beginner Level,Male,ClassD,1
51,513,Intermediate Level,Male,ClassD,0
52,523,Intermediate Level,Male,ClassD,0
87,873,Expert Level,Male,ClassD,1
67,675,Beginner Level,Male,ClassD,0
62,0,Intermediate Level,Male,ClassD,0
86,866,Intermediate Level,Male,ClassD,1
76,0,Beginner Level,Male,ClassD,0
83,836,Intermediate Level,Male,ClassD,1
89,896,Beginner Level,Male,ClassD,1
71,0,Beginner Level,Male,ClassD,0
61,0,Intermediate Level,Male,ClassD,0
84,845,Intermediate Level,Male,ClassD,1
77,0,Expert Level,Male,ClassD,0
71,716,Beginner Level,Male,ClassD,0
73,737,Intermediate Level,Female,ClassC,0
74,0,Intermediate Level,Female,ClassC,0
86,862,Beginner Level,Female,ClassC,1
72,724,Intermediate Level,Female,ClassC,0
66,666,Beginner Level,Female,ClassC,0
87,873,Beginner Level,Female,ClassC,1
87,875,Intermediate Level,Female,ClassC,1
66,664,Intermediate Level,Female,ClassC,0
67,673,Expert Level,Female,ClassC,0
65,0,Beginner Level,Female,ClassC,0
70,702,Intermediate Level,Male,ClassB,0
82,824,Intermediate Level,Male,ClassB,1
79,795,Beginner Level,Male,ClassB,0
74,0,Intermediate Level,Male,ClassB,0
46,462,Beginner Level,Male,ClassB,0
81,815,Beginner Level,Male,ClassB,1
79,0,Intermediate Level,Male,ClassB,0
73,735,Intermediate Level,Male,ClassB,0
71,714,Expert Level,Male,ClassB,0
50,506,Beginner Level,Male,ClassB,0
62,625,Intermediate Level,Female,ClassC,0
67,676,Intermediate Level,Female,ClassC,0
65,654,Beginner Level,Female,ClassC,0
89,896,Intermediate Level,Female,ClassC,1
63,0,Beginner Level,Female,ClassC,0
60,607,Beginner Level,Female,ClassC,0
73,736,Intermediate Level,Female,ClassC,0
61,615,Intermediate Level,Female,ClassC,0
87,875,Expert Level,Female,ClassC,1
71,715,Beginner Level,Female,ClassC,0
67,673,Intermediate Level,Male,ClassC,0
89,892,Intermediate Level,Male,ClassC,1
87,873,Beginner Level,Male,ClassC,1
87,874,Intermediate Level,Male,ClassC,1
61,615,Beginner Level,Male,ClassC,0
89,895,Beginner Level,Male,ClassC,1
68,0,Intermediate Level,Male,ClassC,0
67,674,Intermediate Level,Male,ClassC,0
73,735,Expert Level,Male,ClassC,0
85,0,Beginner Level,Male,ClassC,1
87,875,Intermediate Level,Male,ClassC,1
93,0,Intermediate Level,Male,ClassC,1
62,626,Beginner Level,Male,ClassC,0
63,635,Intermediate Level,Male,ClassC,0
85,855,Beginner Level,Male,ClassC,1
85,853,Beginner Level,Male,ClassC,1
66,0,Intermediate Level,Male,ClassC,0
67,675,Intermediate Level,Male,ClassC,0
66,663,Expert Level,Male,ClassC,0
67,0,Beginner Level,Male,ClassC,0
40,404,Intermediate Level,Male,ClassA,0
89,894,Intermediate Level,Male,ClassA,1
46,467,Beginner Level,Male,ClassA,0
66,663,Intermediate Level,Male,ClassA,0
40,406,Beginner Level,Male,ClassA,0
81,817,Beginner Level,Male,ClassA,1
50,506,Intermediate Level,Male,ClassA,0
65,0,Intermediate Level,Male,ClassA,0
47,473,Expert Level,Male,ClassA,0
43,436,Beginner Level,Male,ClassA,0
50,0,Intermediate Level,Male,ClassA,0
44,442,Intermediate Level,Male,ClassA,0
54,546,Beginner Level,Male,ClassA,0
82,0,Intermediate Level,Male,ClassA,1
51,516,Beginner Level,Male,ClassA,0
85,0,Beginner Level,Male,ClassA,1
47,474,Intermediate Level,Male,ClassA,0
76,765,Intermediate Level,Male,ClassA,0
81,0,Expert Level,Male,ClassA,1
63,635,Beginner Level,Male,ClassA,0
68,686,Intermediate Level,Male,ClassD,0
67,0,Intermediate Level,Male,ClassD,0
53,536,Beginner Level,Male,ClassD,0
82,826,Intermediate Level,Male,ClassD,1
51,514,Beginner Level,Male,ClassD,0
62,0,Beginner Level,Male,ClassD,0
86,864,Intermediate Level,Male,ClassD,1
85,0,Intermediate Level,Male,ClassD,1
73,0,Expert Level,Male,ClassD,0
82,827,Beginner Level,Male,ClassD,1
63,635,Intermediate Level,Male,ClassC,0
69,693,Intermediate Level,Male,ClassC,0
88,0,Beginner Level,Male,ClassC,1
86,0,Intermediate Level,Male,ClassC,1
72,723,Beginner Level,Male,ClassC,0
65,0,Beginner Level,Male,ClassC,0
62,626,Intermediate Level,Male,ClassC,0
60,602,Intermediate Level,Male,ClassC,0
87,0,Expert Level,Male,ClassC,1
86,0,Beginner Level,Male,ClassC,1
89,894,Intermediate Level,Female,ClassC,1
67,676,Intermediate Level,Female,ClassC,0
73,737,Beginner Level,Female,ClassC,0
65,657,Intermediate Level,Female,ClassC,0
60,604,Beginner Level,Female,ClassC,0
70,0,Beginner Level,Female,ClassC,0
72,727,Intermediate Level,Female,ClassC,0
73,736,Intermediate Level,Female,ClassC,0
89,896,Expert Level,Female,ClassC,1
60,602,Beginner Level,Female,ClassC,0
77,774,Intermediate Level,Male,ClassB,0
71,715,Intermediate Level,Male,ClassB,0
84,846,Beginner Level,Male,ClassB,1
76,0,Intermediate Level,Male,ClassB,0
85,857,Beginner Level,Male,ClassB,1
82,826,Beginner Level,Male,ClassB,1
55,553,Intermediate Level,Male,ClassB,0
88,883,Intermediate Level,Male,ClassB,1
95,955,Expert Level,Male,ClassB,1
80,805,Beginner Level,Male,ClassB,0
72,723,Intermediate Level,Male,ClassE,0
72,726,Intermediate Level,Male,ClassE,0
87,0,Beginner Level,Male,ClassE,1
81,0,Intermediate Level,Male,ClassE,1
81,814,Beginner Level,Male,ClassE,1
97,976,Beginner Level,Male,ClassE,1
78,782,Intermediate Level,Male,ClassE,0
84,843,Intermediate Level,Male,ClassE,1
90,0,Expert Level,Male,ClassE,1
82,822,Beginner Level,Male,ClassE,1
57,0,Intermediate Level,Male,ClassD,0
60,602,Intermediate Level,Male,ClassD,0
56,564,Beginner Level,Male,ClassD,0
54,546,Intermediate Level,Male,ClassD,0
86,864,Beginner Level,Male,ClassD,1
66,0,Beginner Level,Male,ClassD,0
81,816,Intermediate Level,Male,ClassD,1
54,0,Intermediate Level,Male,ClassD,0
87,0,Expert Level,Male,ClassD,1
85,856,Beginner Level,Male,ClassD,1
54,545,Intermediate Level,Male,ClassD,0
50,506,Intermediate Level,Male,ClassD,0
59,596,Beginner Level,Male,ClassD,0
79,792,Intermediate Level,Male,ClassD,0
61,616,Beginner Level,Male,ClassD,0
77,775,Beginner Level,Male,ClassD,0
69,692,Intermediate Level,Male,ClassD,0
69,695,Intermediate Level,Male,ClassD,0
50,506,Expert Level,Male,ClassD,0
69,693,Beginner Level,Male,ClassD,0
61,616,Intermediate Level,Male,ClassA,0
65,655,Intermediate Level,Male,ClassA,0
66,662,Beginner Level,Male,ClassA,0
83,837,Intermediate Level,Male,ClassA,1
42,422,Beginner Level,Male,ClassA,0
49,0,Beginner Level,Male,ClassA,0
41,413,Intermediate Level,Male,ClassA,0
73,0,Intermediate Level,Male,ClassA,0
41,0,Expert Level,Male,ClassA,0
48,485,Beginner Level,Male,ClassA,0
81,0,Intermediate Level,Male,ClassE,1
82,827,Intermediate Level,Male,ClassE,1
93,936,Beginner Level,Male,ClassE,1
73,733,Intermediate Level,Male,ClassE,0
75,755,Beginner Level,Male,ClassE,0
75,753,Beginner Level,Male,ClassE,0
92,0,Intermediate Level,Male,ClassE,1
85,854,Intermediate Level,Male,ClassE,1
78,784,Expert Level,Male,ClassE,0
71,0,Beginner Level,Male,ClassE,0
90,906,Intermediate Level,Male,ClassE,1
78,786,Intermediate Level,Male,ClassE,0
89,0,Beginner Level,Male,ClassE,1
92,924,Intermediate Level,Male,ClassE,1
85,853,Beginner Level,Male,ClassE,1
76,763,Beginner Level,Male,ClassE,0
86,863,Intermediate Level,Male,ClassE,1
98,982,Intermediate Level,Male,ClassE,1
80,806,Expert Level,Male,ClassE,0
90,903,Beginner Level,Male,ClassE,1
72,0,Intermediate Level,Male,ClassD,0
70,704,Intermediate Level,Male,ClassD,0
74,745,Beginner Level,Male,ClassD,0
83,0,Intermediate Level,Male,ClassD,1
55,556,Beginner Level,Male,ClassD,0
62,625,Beginner Level,Male,ClassD,0
72,0,Intermediate Level,Male,ClassD,0
64,643,Intermediate Level,Male,ClassD,0
65,0,Expert Level,Male,ClassD,0
58,0,Beginner Level,Male,ClassD,0
84,845,Intermediate Level,Male,ClassB,1
91,913,Intermediate Level,Male,ClassB,1
55,557,Beginner Level,Male,ClassB,0
48,483,Intermediate Level,Male,ClassB,0
75,755,Beginner Level,Male,ClassB,0
43,0,Beginner Level,Male,ClassB,0
74,0,Intermediate Level,Male,ClassB,0
70,703,Intermediate Level,Male,ClassB,0
86,867,Expert Level,Male,ClassB,1
52,527,Beginner Level,Male,ClassB,0
72,0,Intermediate Level,Male,ClassE,0
76,767,Intermediate Level,Male,ClassE,0
84,845,Beginner Level,Male,ClassE,1
89,0,Intermediate Level,Male,ClassE,1
99,995,Beginner Level,Male,ClassE,1
81,815,Beginner Level,Male,ClassE,1
75,754,Intermediate Level,Male,ClassE,0
80,0,Intermediate Level,Male,ClassE,0
90,0,Expert Level,Male,ClassE,1
75,757,Beginner Level,Male,ClassE,0
85,854,Intermediate Level,Male,ClassC,1
71,713,Intermediate Level,Male,ClassC,0
95,952,Beginner Level,Male,ClassC,1
64,646,Intermediate Level,Male,ClassC,0
65,656,Beginner Level,Male,ClassC,0
64,645,Beginner Level,Male,ClassC,0
94,947,Intermediate Level,Male,ClassC,1
64,0,Intermediate Level,Male,ClassC,0
61,0,Expert Level,Male,ClassC,0
68,0,Beginner Level,Male,ClassC,0
77,0,Intermediate Level,Male,ClassE,0
95,954,Intermediate Level,Male,ClassE,1
70,0,Beginner Level,Male,ClassE,0
83,0,Intermediate Level,Male,ClassE,1
96,964,Beginner Level,Male,ClassE,1
97,976,Beginner Level,Male,ClassE,1
80,804,Intermediate Level,Male,ClassE,0
89,0,Intermediate Level,Male,ClassE,1
74,743,Expert Level,Male,ClassE,0
75,753,Beginner Level,Male,ClassE,0
88,884,Intermediate Level,Male,ClassC,1
68,686,Intermediate Level,Male,ClassC,0
67,673,Beginner Level,Male,ClassC,0
69,692,Intermediate Level,Male,ClassC,0
73,737,Beginner Level,Male,ClassC,0
66,667,Beginner Level,Male,ClassC,0
74,745,Intermediate Level,Male,ClassC,0
72,0,Intermediate Level,Male,ClassC,0
61,0,Expert Level,Male,ClassC,0
67,0,Beginner Level,Male,ClassC,0
63,633,Intermediate Level,Male,ClassD,0
71,0,Intermediate Level,Male,ClassD,0
61,617,Beginner Level,Male,ClassD,0
69,697,Intermediate Level,Male,ClassD,0
63,0,Beginner Level,Male,ClassD,0
66,0,Beginner Level,Male,ClassD,0
82,0,Intermediate Level,Male,ClassD,1
64,645,Intermediate Level,Male,ClassD,0
99,996,Expert Level,Male,ClassD,1
76,0,Beginner Level,Male,ClassD,0
89,897,Intermediate Level,Male,ClassE,1
93,0,Intermediate Level,Male,ClassE,1
81,0,Beginner Level,Male,ClassE,1
84,845,Intermediate Level,Male,ClassE,1
91,916,Beginner Level,Male,ClassE,1
78,785,Beginner Level,Male,ClassE,0
73,734,Intermediate Level,Male,ClassE,0
87,874,Intermediate Level,Male,ClassE,1
96,963,Expert Level,Male,ClassE,1
71,716,Beginner Level,Male,ClassE,0
87,876,Intermediate Level,Female,ClassD,1
78,784,Intermediate Level,Female,ClassD,0
84,843,Beginner Level,Female,ClassD,1
84,0,Intermediate Level,Female,ClassD,1
60,605,Beginner Level,Female,ClassD,0
73,737,Beginner Level,Female,ClassD,0
87,874,Intermediate Level,Female,ClassD,1
54,0,Intermediate Level,Female,ClassD,0
75,755,Expert Level,Female,ClassD,0
50,0,Beginner Level,Female,ClassD,0
79,796,Intermediate Level,Male,ClassE,0
78,785,Intermediate Level,Male,ClassE,0
85,852,Beginner Level,Male,ClassE,1
82,826,Intermediate Level,Male,ClassE,1
99,995,Beginner Level,Male,ClassE,1
87,0,Beginner Level,Male,ClassE,1
84,846,Intermediate Level,Male,ClassE,1
87,0,Intermediate Level,Male,ClassE,1
84,0,Expert Level,Male,ClassE,1
92,926,Beginner Level,Male,ClassE,1
67,0,Intermediate Level,Male,ClassA,0
87,873,Intermediate Level,Male,ClassA,1
75,753,Beginner Level,Male,ClassA,0
59,593,Intermediate Level,Male,ClassA,0
40,0,Beginner Level,Male,ClassA,0
88,0,Beginner Level,Male,ClassA,1
66,663,Intermediate Level,Male,ClassA,0
60,602,Intermediate Level,Male,ClassA,0
82,0,Expert Level,Male,ClassA,1
89,895,Beginner Level,Male,ClassA,1
56,564,Intermediate Level,Male,ClassB,0
52,523,Intermediate Level,Male,ClassB,0
85,0,Beginner Level,Male,ClassB,1
70,706,Intermediate Level,Male,ClassB,0
59,596,Beginner Level,Male,ClassB,0
76,763,Beginner Level,Male,ClassB,0
81,814,Intermediate Level,Male,ClassB,1
85,856,Intermediate Level,Male,ClassB,1
71,714,Expert Level,Male,ClassB,0
78,785,Beginner Level,Male,ClassB,0
87,0,Intermediate Level,Male,ClassB,1
78,0,Intermediate Level,Male,ClassB,0
57,575,Beginner Level,Male,ClassB,0
83,833,Intermediate Level,Male,ClassB,1
82,0,Beginner Level,Male,ClassB,1
73,737,Beginner Level,Male,ClassB,0
76,762,Intermediate Level,Male,ClassB,0
78,784,Intermediate Level,Male,ClassB,0
78,787,Expert Level,Male,ClassB,0
50,0,Beginner Level,Male,ClassB,0
81,813,Intermediate Level,Female,ClassA,1
83,836,Intermediate Level,Female,ClassA,1
47,477,Beginner Level,Female,ClassA,0
61,614,Intermediate Level,Female,ClassA,0
57,0,Beginner Level,Female,ClassA,0
55,554,Beginner Level,Female,ClassA,0
34,344,Intermediate Level,Female,ClassA,0
53,532,Intermediate Level,Female,ClassA,0
81,813,Expert Level,Female,ClassA,1
47,476,Beginner Level,Female,ClassA,0
71,717,Intermediate Level,Male,ClassD,0
54,544,Intermediate Level,Male,ClassD,0
75,0,Beginner Level,Male,ClassD,0
85,856,Intermediate Level,Male,ClassD,1
56,565,Beginner Level,Male,ClassD,0
58,585,Beginner Level,Male,ClassD,0
69,696,Intermediate Level,Male,ClassD,0
72,0,Intermediate Level,Male,ClassD,0
84,845,Expert Level,Male,ClassD,1
86,862,Beginner Level,Male,ClassD,1
88,0,Intermediate Level,Female,ClassD,1
59,594,Intermediate Level,Female,ClassD,0
75,755,Beginner Level,Female,ClassD,0
78,785,Intermediate Level,Female,ClassD,0
86,0,Beginner Level,Female,ClassD,1
80,803,Beginner Level,Female,ClassD,0
50,505,Intermediate Level,Female,ClassD,0
69,0,Intermediate Level,Female,ClassD,0
53,533,Expert Level,Female,ClassD,0
55,0,Beginner Level,Female,ClassD,0
42,425,Intermediate Level,Male,ClassA,0
48,0,Intermediate Level,Male,ClassA,0
41,416,Beginner Level,Male,ClassA,0
61,615,Intermediate Level,Male,ClassA,0
40,402,Beginner Level,Male,ClassA,0
46,0,Beginner Level,Male,ClassA,0
53,534,Intermediate Level,Male,ClassA,0
68,0,Intermediate Level,Male,ClassA,0
51,515,Expert Level,Male,ClassA,0
65,654,Beginner Level,Male,ClassA,0
51,0,Intermediate Level,Female,ClassD,0
84,0,Intermediate Level,Female,ClassD,1
91,0,Beginner Level,Female,ClassD,1
87,0,Intermediate Level,Female,ClassD,1
62,626,Beginner Level,Female,ClassD,0
72,724,Beginner Level,Female,ClassD,0
84,842,Intermediate Level,Female,ClassD,1
70,0,Intermediate Level,Female,ClassD,0
79,0,Expert Level,Female,ClassD,0
80,802,Beginner Level,Female,ClassD,0
62,626,Intermediate Level,Male,ClassC,0
63,632,Intermediate Level,Male,ClassC,0
89,893,Beginner Level,Male,ClassC,1
72,725,Intermediate Level,Male,ClassC,0
86,863,Beginner Level,Male,ClassC,1
64,646,Beginner Level,Male,ClassC,0
65,654,Intermediate Level,Male,ClassC,0
87,0,Intermediate Level,Male,ClassC,1
74,744,Expert Level,Male,ClassC,0
73,732,Beginner Level,Male,ClassC,0
52,526,Intermediate Level,Male,ClassA,0
58,587,Intermediate Level,Male,ClassA,0
32,327,Beginner Level,Male,ClassA,0
61,615,Intermediate Level,Male,ClassA,0
42,424,Beginner Level,Male,ClassA,0
64,647,Beginner Level,Male,ClassA,0
34,344,Intermediate Level,Male,ClassA,0
89,895,Intermediate Level,Male,ClassA,1
41,413,Expert Level,Male,ClassA,0
74,744,Beginner Level,Male,ClassA,0
79,794,Intermediate Level,Male,ClassB,0
70,0,Intermediate Level,Male,ClassB,0
55,0,Beginner Level,Male,ClassB,0
42,0,Intermediate Level,Male,ClassB,0
75,754,Beginner Level,Male,ClassB,0
86,0,Beginner Level,Male,ClassB,1
87,874,Intermediate Level,Male,ClassB,1
83,835,Intermediate Level,Male,ClassB,1
71,716,Expert Level,Male,ClassB,0
41,0,Beginner Level,Male,ClassB,0
63,634,Intermediate Level,Male,ClassA,0
62,625,Intermediate Level,Male,ClassA,0
53,532,Beginner Level,Male,ClassA,0
79,796,Intermediate Level,Male,ClassA,0
69,696,Beginner Level,Male,ClassA,0
85,857,Beginner Level,Male,ClassA,1
67,674,Intermediate Level,Male,ClassA,0
47,473,Intermediate Level,Male,ClassA,0
75,0,Expert Level,Male,ClassA,0
86,0,Beginner Level,Male,ClassA,1
74,746,Intermediate Level,Female,ClassE,0
95,956,Intermediate Level,Female,ClassE,1
91,913,Beginner Level,Female,ClassE,1
70,0,Intermediate Level,Female,ClassE,0
83,0,Beginner Level,Female,ClassE,1
73,733,Beginner Level,Female,ClassE,0
74,744,Intermediate Level,Female,ClassE,0
87,875,Intermediate Level,Female,ClassE,1
81,813,Expert Level,Female,ClassE,1
97,977,Beginner Level,Female,ClassE,1
71,713,Intermediate Level,Female,ClassB,0
51,516,Intermediate Level,Female,ClassB,0
86,865,Beginner Level,Female,ClassB,1
93,932,Intermediate Level,Female,ClassB,1
76,766,Beginner Level,Female,ClassB,0
56,566,Beginner Level,Female,ClassB,0
79,794,Intermediate Level,Female,ClassB,0
80,804,Intermediate Level,Female,ClassB,0
81,0,Expert Level,Female,ClassB,1
45,0,Beginner Level,Female,ClassB,0
88,0,Intermediate Level,Male,ClassB,1
90,907,Intermediate Level,Male,ClassB,1
56,563,Beginner Level,Male,ClassB,0
83,836,Intermediate Level,Male,ClassB,1
85,0,Beginner Level,Male,ClassB,1
75,757,Beginner Level,Male,ClassB,0
71,715,Intermediate Level,Male,ClassB,0
97,973,Intermediate Level,Male,ClassB,1
50,504,Expert Level,Male,ClassB,0
83,837,Beginner Level,Male,ClassB,1
96,965,Intermediate Level,Female,ClassD,1
64,645,Intermediate Level,Female,ClassD,0
61,612,Beginner Level,Female,ClassD,0
72,0,Intermediate Level,Female,ClassD,0
66,664,Beginner Level,Female,ClassD,0
78,0,Beginner Level,Female,ClassD,0
79,0,Intermediate Level,Female,ClassD,0
52,524,Intermediate Level,Female,ClassD,0
84,0,Expert Level,Female,ClassD,1
87,874,Beginner Level,Female,ClassD,1
77,776,Intermediate Level,Female,ClassB,0
55,555,Intermediate Level,Female,ClassB,0
76,765,Beginner Level,Female,ClassB,0
77,776,Intermediate Level,Female,ClassB,0
77,0,Beginner Level,Female,ClassB,0
76,763,Beginner Level,Female,ClassB,0
41,415,Intermediate Level,Female,ClassB,0
95,955,Intermediate Level,Female,ClassB,1
